"stat_code","stat_name","item_code1","item_name1","item_code2","item_name2","item_code3","item_name3","item_code4","item_name4","time","data_value","unit_name"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1991Q1",122126.2,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1991Q2",124155.3,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1991Q3",126818.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1991Q4",129993.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1992Q1",132308.2,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1992Q2",133236.6,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1992Q3",133326.7,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1992Q4",135407.5,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1993Q1",138103,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1993Q2",141645.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1993Q3",144257.3,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1993Q4",147017.9,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1994Q1",151306.2,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1994Q2",153774.9,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1994Q3",156361.7,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1994Q4",162507.4,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1995Q1",165904.6,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1995Q2",169258.9,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1995Q3",172772.5,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1995Q4",176004.3,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1996Q1",179362.7,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1996Q2",182986.1,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1996Q3",186204.7,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1996Q4",189354.5,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1997Q1",190240.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1997Q2",196995.4,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1997Q3",198555.1,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1997Q4",197649.7,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1998Q1",184173.9,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1998Q2",182685.9,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1998Q3",185877.7,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1998Q4",190517.3,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1999Q1",196298.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1999Q2",204902.9,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1999Q3",210601.6,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","1999Q4",216680.1,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2000Q1",220786.3,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2000Q2",223728.3,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2000Q3",229891.1,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2000Q4",229145.2,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2001Q1",231953.5,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2001Q2",234966.3,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2001Q3",238138.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2001Q4",242336.2,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2002Q1",248502.4,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2002Q2",253005.6,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2002Q3",258120.9,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2002Q4",260953.4,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2003Q1",259233.3,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2003Q2",258833.7,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2003Q3",263836.1,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2003Q4",270800,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2004Q1",274198,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2004Q2",276291.5,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2004Q3",277412.1,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2004Q4",279514.7,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2005Q1",281893.1,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2005Q2",287212.6,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2005Q3",291536.1,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2005Q4",294487.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2006Q1",299314.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2006Q2",301501.6,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2006Q3",306367.7,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2006Q4",308755.4,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2007Q1",313924.1,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2007Q2",319355.9,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2007Q3",323104.6,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2007Q4",330073.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2008Q1",331402,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2008Q2",333136.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2008Q3",335854.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2008Q4",324825.7,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2009Q1",325118,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2009Q2",329451.1,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2009Q3",339310.5,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2009Q4",341844.7,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2010Q1",348541.7,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2010Q2",355163.3,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2010Q3",359266.2,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2010Q4",363646.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2011Q1",367040.1,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2011Q2",368841.5,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2011Q3",370782.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2011Q4",372534,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2012Q1",375758.9,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2012Q2",377885.6,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2012Q3",379592.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2012Q4",381499.3,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2013Q1",384778,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2013Q2",389265.1,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2013Q3",392597.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2013Q4",396032.7,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2014Q1",399426.6,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2014Q2",402933,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2014Q3",404187.4,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2014Q4",406170.5,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2015Q1",409319.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2015Q2",411297.9,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2015Q3",417232.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2015Q4",420169.9,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2016Q1",421371.4,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2016Q2",426455.1,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2016Q3",428228.9,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2016Q4",430824.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2017Q1",435067.5,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2017Q2",438176.7,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2017Q3",444494.5,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2017Q4",443072.7,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2018Q1",448415.5,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2018Q2",451270.1,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2018Q3",454568.2,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2018Q4",457751.6,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2019Q1",456842.6,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2019Q2",461684.7,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2019Q3",464119.8,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2019Q4",470019.3,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2020Q1",463733,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2020Q2",449696.1,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2020Q3",460254,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2020Q4",465840.3,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2021Q1",473871.7,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2021Q2",477820.7,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2021Q3",478839.6,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2021Q4",485245.4,"십억원"
"200Y008","2.1.2.2.2. 국내총생산에 대한 지출(계절조정, 실질, 분기)","10601","국내총생산에 대한 지출","null","null","null","null","null","null","2022Q1",488321.7,"십억원"
